NAME,PRICE,CUISINE_CATEGORY,CITY,REGION,URL,PAGE NO,OUTLET_TYPE,TIMING,REVIEWS,RATING,VOTES
Ice & Spice,300.0,Fast Food,Mumbai,Malad,https://www.zomato.com/mumbai/ice-spice-malad-west/info,196,Quick Bites,3pm to 11pm(Mon-Sun),Good,3.6,33.0
Vasant Sagar,500.0,"Fast Food,Street Food,South Indian,Chinese,Beverages",Mumbai,Nariman Point,https://www.zomato.com/mumbai/vasant-sagar-nariman-point/info,196,Casual Dining,"9am to 12midnight(Mon-Sat),5pm to 12midnight(Sun)",Good,3.8,401.0
Radha Krishna,600.0,"North Indian,Chinese,South Indian,Street Food,Beverages",Mumbai,Ghatkopar,https://www.zomato.com/mumbai/radha-krishna-ghatkopar-west/info,196,Casual Dining,630am to 12midnight(Mon-Sun),Good,3.5,276.0
Vidarbh King Nagpuri Saoji,300.0,Maharashtrian,Mumbai,Thane,https://www.zomato.com/mumbai/vidarbh-king-nagpuri-saoji-majiwada-thane-west/info,196,Quick Bites,"Closed(Mon),11am to 11pm(Tue-Sun)",Very Good,4.0,163.0
Paana's Hotel,400.0,"North Indian,Seafood,Chinese",Mumbai,Virar,https://www.zomato.com/mumbai/paanas-hotel-2-virar/info,196,Quick Bites,"1130am to 3pm,520pm to 1145pm(Mon,Tue,Thu...",Average,3.4,198.0
Om Sai Dham,300.0,North Indian,Mumbai,Chembur,https://www.zomato.com/mumbai/om-sai-dham-chembur/info,196,Quick Bites,11am to 10pm(Mon-Sun),Good,3.8,100.0
Chunky's Cake Shop,300.0,Bakery,Mumbai,Malad,https://www.zomato.com/mumbai/chunkys-cake-shop-malad-west/info,196,Bakery,9am to 11pm(Mon-Sun),Good,3.7,74.0
Little Canteen,350.0,"Italian,Fast Food,Beverages",Mumbai,Mira Road,https://www.zomato.com/mumbai/little-canteen-mira-road/info,196,Casual Dining,11am to 11pm(Mon-Sun),Good,3.6,41.0
Pizza Villa,400.0,"Pizza,Fast Food",Mumbai,Virar,https://www.zomato.com/mumbai/pizza-villa-virar/info,196,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,33.0
De Goa Kitchen,700.0,Goan,Mumbai,Marol,https://www.zomato.com/mumbai/de-goa-kitchen-marol/info,196,Quick Bites,11am to 1130pm(Mon-Sun),Good,3.5,56.0
Asian Wok,800.0,"Chinese,Thai,Seafood",Mumbai,Powai,https://www.zomato.com/mumbai/asian-wok-powai/info,196,Casual Dining,"12noon to 4pm,7pm to 12midnight(Mon-Sun)",Good,3.9,505.0
Chak De Dabbe,400.0,North Indian,Mumbai,Vashi,https://www.zomato.com/mumbai/chak-de-dabbe-vashi-navi-mumbai/info,196,Quick Bites,10am to 11pm(Mon-Sun),Average,3.3,16.0
Navratree,700.0,"Chinese,North Indian,South Indian,Fast Food",Mumbai,Airoli,https://www.zomato.com/mumbai/navratree-airoli-navi-mumbai/info,197,Casual Dining,8am to 1130pm(Mon-Sun),Good,3.7,397.0
Patil's Kitchen,250.0,North Indian,Mumbai,Kandivali,https://www.zomato.com/mumbai/patils-kitchen-kandivali-east/info,197,Quick Bites,"Closed(Mon),11am to 11pm(Tue-Sun)",Good,3.7,26.0
Steam Engine,600.0,"American,North Indian,Chinese",Mumbai,Powai,https://www.zomato.com/mumbai/steam-engine-2-powai/info,197,Quick Bites,"11am to 11pm(Mon-Thu),11am to 12midnight...",Very Good,4.4,96.0
Panshikar & Co.,250.0,"Maharashtrian,Mithai,Beverages",Mumbai,Dadar,https://www.zomato.com/mumbai/panshikar-co-dadar-west/info,197,Quick Bites,"730am to 9pm(Mon-Sat),Closed(Sun)",Very Good,4.0,95.0
Chawla Fast Food,400.0,"North Indian,Chinese",Mumbai,Sion,https://www.zomato.com/mumbai/chawla-fast-food-sion/info,197,Quick Bites,"8am to 3pm,4pm to 11pm(Mon-Sun)",Average,3.4,54.0
Cafe Meter On,500.0,"Italian,Continental",Mumbai,Borivali,https://www.zomato.com/mumbai/cafe-meter-on-1-borivali-west/info,197,Casual Dining,12noon to 11pm(Mon-Sun),Good,3.8,238.0
Flavours Of China,800.0,"Chinese,Thai",Mumbai,Malad,https://www.zomato.com/mumbai/flavours-of-china-malad-west/info,197,Casual Dining,11am to 12midnight(Mon-Sun),Good,3.5,242.0
All Things Delicious,400.0,"Desserts,Bakery,Beverages,Fast Food",Mumbai,Mulund,https://www.zomato.com/mumbai/all-things-delicious-mulund-west/info,197,Bakery,11am to 1130pm(Mon-Sun),Good,3.8,54.0
Shree Tara,500.0,"Chinese,North Indian,South Indian,Fast Food,Beverages",Mumbai,Mulund,https://www.zomato.com/mumbai/shree-tara-mulund-west/info,197,Casual Dining,9am to 12midnight(Mon-Sun),Good,3.7,160.0
Flavors Box,200.0,Desserts,Mumbai,Malad,https://www.zomato.com/mumbai/flavors-box-malad-east/info,197,Dessert Parlor,9am to 1030pm(Mon-Sun),Average,3.2,7.0
The Little Cart,100.0,Momos,Mumbai,Dahisar,https://www.zomato.com/mumbai/the-little-cart-dahisar-west/info,197,Quick Bites,5pm to 10pm(Mon-Sun),Average,3.4,14.0
Sunny,650.0,"North Indian,Chinese,Mughlai,Seafood",Mumbai,Dombivali,https://www.zomato.com/mumbai/sunny-dombivali-east/info,197,Casual Dining,11am to 12midnight(Mon-Sun),Good,3.8,113.0
The Oriental Blossom - Marine Plaza,3200.0,"Chinese,Seafood",Mumbai,Marine Lines,https://www.zomato.com/mumbai/the-oriental-blossom-marine-plaza-churchgate/info,197,Fine Dining,"1230pm to 245pm,730pm to 1145pm(Mon-Sun)",Very Good,4.2,407.0
Shikara,1300.0,"North Indian,Mughlai,Chinese",Mumbai,Sanpada,https://www.zomato.com/mumbai/shikara-sanpada-navi-mumbai/info,197,Casual Dining,11am to 12midnight(Mon-Sun),Good,3.9,470.0
Ruchi Veg Restaurant,500.0,"Chinese,Fast Food,North Indian,South Indian",Mumbai,Goregaon,https://www.zomato.com/mumbai/ruchi-veg-restaurant-goregaon-east/info,197,Casual Dining,930am to 12midnight(Mon-Sun),Good,3.7,332.0
Uttam Da Dhaba,600.0,"North Indian,Chinese,Seafood",Mumbai,Marol,https://www.zomato.com/mumbai/uttam-da-dhaba-marol/info,198,Casual Dining,"1130am to 330pm,730pm to 1130pm(Mon,Sun)...",Good,3.5,337.0
The China Lawn,500.0,"Chinese,Thai",Mumbai,Andheri,https://www.zomato.com/mumbai/the-china-lawn-mahakali/info,198,Quick Bites,"12noon to 4pm,7pm to 12midnight(Mon-Sun)",Average,3.4,112.0
Pop Up Family Restaurant,700.0,"Chinese,Thai",Mumbai,Thane,https://www.zomato.com/mumbai/pop-up-family-restaurant-majiwada-thane-west/info,198,Casual Dining,"11am to 4pm,7pm to 12midnight(Mon-Sat),11am to ...",Good,3.8,68.0
Veg Treat Regalia,900.0,"North Indian,Chinese,Italian,Mexican",Mumbai,Borivali,https://www.zomato.com/mumbai/veg-treat-regalia-borivali-west/info,198,Casual Dining,"1230pm to 330pm,7pm to 1130pm(Mon-Sun)",Good,3.8,204.0
The BoardRoom Cafe,800.0,Cafe,Mumbai,Kalyan,https://www.zomato.com/mumbai/the-boardroom-cafe-kalyan-thane/info,198,Café,1130am to 12midnight(Mon-Sun),Good,3.9,490.0
Batata Fry,500.0,"Fast Food,Beverages,Desserts",Mumbai,Airoli,https://www.zomato.com/mumbai/batata-fry-airoli-navi-mumbai/info,198,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,54.0
The Bakewell Bakery & Patisserie,250.0,"Desserts,Bakery",Mumbai,Navi Mumbai,https://www.zomato.com/mumbai/the-bakewell-bakery-patisserie-kopar-khairane-navi-mumbai/info,198,Bakery,"12noon to 1130pm(Mon-Sat),12noon to 12midnight...",Good,3.8,83.0
Applemint,200.0,Chinese,Mumbai,Kharghar,https://www.zomato.com/mumbai/applemint-kharghar-navi-mumbai/info,198,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.5,57.0
Cakes N Bakes,250.0,Bakery,Mumbai,Kemps Corner,https://www.zomato.com/mumbai/cakes-n-bakes-kemps-corner/info,198,Quick Bites,9am to 6pm(Mon-Sun),Good,3.8,105.0
Aboos Darbar Restaurant (Neptune),800.0,"North Indian,Continental,Chinese,Mughlai",Mumbai,Marol,https://www.zomato.com/mumbai/aboos-darbar-restaurant-neptune-marol/info,198,Casual Dining,11am to 12midnight(Mon-Sun),Good,3.7,67.0
Anna Snacks,200.0,South Indian,Mumbai,Airoli,https://www.zomato.com/mumbai/anna-snacks-airoli-navi-mumbai/info,198,Quick Bites,730am to 11pm(Mon-Sun),Good,3.8,86.0
Sbarro,600.0,"Italian,Pizza",Mumbai,Worli,https://www.zomato.com/mumbai/sbarro-worli/info,198,Casual Dining,"11am to 11pm(Mon-Sat),11am to 12midnight(Sun)",Good,3.5,238.0
RV Cuisine,300.0,"North Indian,Street Food",Mumbai,Borivali,https://www.zomato.com/mumbai/rv-cuisine-borivali-west/info,198,Quick Bites,1230pm to 11pm(Mon-Sun),Average,3.3,11.0
Potoba Foods,400.0,"Fast Food,Street Food",Mumbai,Dombivali,https://www.zomato.com/mumbai/potoba-foods-dombivali-west-thane/info,198,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,42.0
Ibiza Resto Bar & Cafe,800.0,"North Indian,Chinese,Continental",Mumbai,Vashi,https://www.zomato.com/mumbai/ibiza-resto-bar-cafe-vashi-navi-mumbai/info,198,Casual Dining,"12noon to 3pm,63pm to 12midnight(Mon),12noon...",Very Good,4.2,127.0
Shree Om Dairy Farm,200.0,"Beverages,Mithai",Mumbai,Vasai,https://www.zomato.com/mumbai/shree-om-dairy-farm-vasai/info,199,Beverage Shop,"730am to 2pm,430pm to 10pm(Mon-Sun)",Average,3.4,29.0
Red Bowl,500.0,"Chinese,Thai",Mumbai,Dombivali,https://www.zomato.com/mumbai/red-bowl-1-dombivali-west-thane/info,199,Quick Bites,"12noon to 330pm,7pm to 1130pm(Mon-Sun)",Good,3.8,81.0
Preeti Sandwich & Juice Centre,400.0,"Fast Food,Beverages",Mumbai,Thane,https://www.zomato.com/mumbai/preeti-sandwich-juice-centre-naupada-thane-west-thane/info,199,Quick Bites,330pm to 12midnight(Mon-Sun),Good,3.8,147.0
Dumpling Khang,350.0,"Chinese,Momos",Mumbai,Santacruz,https://www.zomato.com/mumbai/dumpling-khang-santacruz-east/info,199,Casual Dining,1130am to 1130pm(Mon-Sun),Good,3.9,372.0
Discovery Restaurant,600.0,"Chinese,Thai",Mumbai,Andheri,https://www.zomato.com/mumbai/discovery-restaurant-andheri-lokhandwala/info,199,Casual Dining,11am to 1145pm(Mon-Sun),Good,3.6,543.0
Ratna,500.0,"North Indian,South Indian,Chinese",Mumbai,Goregaon,https://www.zomato.com/mumbai/ratna-goregaon-west/info,199,Casual Dining,7am to 12midnight(Mon-Sun),Good,3.6,287.0
Choclato,350.0,"Desserts,Bakery,Fast Food",Mumbai,Dahisar,https://www.zomato.com/mumbai/choclato-dahisar-west/info,199,Dessert Parlor,9am to 11pm(Mon-Sun),Good,3.6,135.0
Rollampol,300.0,"Rolls,Kebab",Mumbai,Andheri,https://www.zomato.com/mumbai/rollampol-andheri-lokhandwala/info,199,Quick Bites,"12noon to 3pm,730pm to 1130pm(Mon,Tue,Wed...",Very Good,4.1,27.0
Hotel Spice Chilly,300.0,Chinese,Mumbai,Kalyan,https://www.zomato.com/mumbai/hotel-spice-chilly-2-kalyan-thane/info,199,Quick Bites,12noon to 12midnight(Mon-Sun),Good,3.6,50.0
Cafe Arpan,250.0,"Cafe,Fast Food",Mumbai,Juhu,https://www.zomato.com/mumbai/cafe-arpan-1-juhu/info,199,Café,"Closed(Mon),11am to 8pm(Tue-Sun)",Very Good,4.1,95.0
Flavours Of China,850.0,"Chinese,Thai",Mumbai,Dadar,https://www.zomato.com/mumbai/flavours-of-china-dadar-west/info,199,Casual Dining,"12noon to 4pm,7pm to 1130pm(Mon-Sun)",Good,3.9,307.0
Ranjana's Rannaghor,300.0,"Bengali,Fast Food,Desserts",Mumbai,Sakinaka,https://www.zomato.com/mumbai/ranjanas-rannaghor-sakinaka/info,199,Quick Bites,"11am to 330pm,7pm to 1130pm(Mon-Thu),11am to ...",Average,3.4,13.0
Sardar G The Punjabi Dhaba,400.0,"North Indian,Street Food",Mumbai,Sion,https://www.zomato.com/mumbai/sardar-g-the-punjabi-dhaba-kamothe-navi-mumbai/info,199,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,230.0
Tulsi,700.0,"Chinese,Italian,Fast Food",Mumbai,Kandivali,https://www.zomato.com/mumbai/tulsi-kandivali-west/info,199,Casual Dining,12noon to 12midnight(Mon-Sun),Average,2.5,543.0
The Bandra Project by PizzaExpress,1600.0,"Italian,Pizza",Mumbai,Bandra,https://www.zomato.com/mumbai/the-bandra-project-by-pizzaexpress-pali-hill-bandra-west/info,2,Casual Dining,830am to 1am(Mon-Sun),Very Good,4.3,4654.0
Nara,1800.0,Thai,Mumbai,Bandra,https://www.zomato.com/mumbai/nara-bandra-kurla-complex/info,2,Casual Dining,"12noon to 4pm,7pm to 1am(Mon-Sun)",Very Good,4.4,1367.0
Glocal Junction,1600.0,"Continental,North Indian,European,Finger Food",Mumbai,Worli,https://www.zomato.com/mumbai/glocal-junction-worli/info,2,Casual Dining,12noon to 1am(Mon-Sun),Very Good,4.4,2293.0
Breeze Lounge,2400.0,"Italian,Mediterranean,Salad",Mumbai,Powai,https://www.zomato.com/mumbai/breeze-lounge-powai/info,2,Lounge,12noon to 130am(Mon-Sun),Very Good,4.2,4605.0
The Little Easy,1500.0,"Finger Food,Asian,Modern Indian,Italian,Mediterranean",Mumbai,Bandra,https://www.zomato.com/mumbai/the-little-easy-linking-road-bandra-west/info,2,Casual Dining,12noon to 1am(Mon-Sun),Very Good,4.3,2256.0
Yazu - Pan Asian Supper Club,1700.0,"Thai,Korean,Japanese,Chinese",Mumbai,Andheri,https://www.zomato.com/mumbai/yazu-pan-asian-supper-club-oshiwara/info,2,Casual Dining,12noon to 130am(Mon-Sun),Excellent,4.6,258.0
Yasin's Food Inn,700.0,"Mughlai,Fast Food,North Indian,Chinese,Pizza",Mumbai,Andheri,https://www.zomato.com/mumbai/yasins-food-inn-andheri-lokhandwala/info,2,Casual Dining,12noon to 1230AM(Mon-Sun),Very Good,4.0,3193.0
BOMB’AR,1400.0,"Continental,North Indian,Italian",Mumbai,Goregaon,https://www.zomato.com/mumbai/bombar-goregaon-west/info,2,Casual Dining,"12noon to 130am(Mon,Tue,Wed,Thu,Sun),12noon...",Very Good,4.2,1085.0
The Finch,2000.0,"Modern Indian,Continental,Italian,Rolls,Chinese",Mumbai,Powai,https://www.zomato.com/mumbai/the-finch-1-powai/info,2,Microbrewery,12noon to 130am(Mon-Sun),Very Good,4.4,1526.0
Madeira & Mime,1400.0,"Continental,Cafe,North Indian,Chinese,Finger Food,Italian",Mumbai,Powai,https://www.zomato.com/mumbai/madeira-mime-powai/info,2,Pub,12noon to 1am(Mon-Sun),Excellent,4.5,2965.0
Global Fusion,2000.0,"Chinese,Japanese,Asian,North Indian",Mumbai,Worli,https://www.zomato.com/mumbai/global-fusion-worli/info,2,Fine Dining,"12noon to 330pm,7pm to 1230AM(Mon-Sun)",Excellent,4.6,240.0
SodaBottleOpenerWala,1500.0,"Parsi,Fast Food,Beverages,Maharashtrian,Desserts",Mumbai,Bandra,https://www.zomato.com/mumbai/sodabottleopenerwala-bandra-kurla-complex/info,2,Casual Dining,"830am to 1230AM(Mon,Tue,Wed,Thu,Sun),830am...",Very Good,4.1,3226.0
True Tramm Trunk,1500.0,"Finger Food,Pizza,Burger",Mumbai,Bandra,https://www.zomato.com/mumbai/true-tramm-trunk-bandra-kurla-complex/info,2,Lounge,12noon to 130am(Mon-Sun),Very Good,4.0,1519.0
Hoppipola,1500.0,"Continental,Mediterranean",Mumbai,Khar,https://www.zomato.com/mumbai/hoppipola-khar/info,2,Casual Dining,12noon to 1am(Mon-Sun),Very Good,4.1,4194.0
Canto Cafe & Bar,1300.0,"Continental,Mexican,Italian,American",Mumbai,Charni Road,https://www.zomato.com/mumbai/canto-cafe-bar-charni-road/info,2,Casual Dining,"12noon to 130am(Mon-Sat),830am to 130am(Sun)",Very Good,4.4,2504.0
Shloka Dining Bar,1100.0,"North Indian,Mughlai,Chinese,Continental,Malwani,South Indian",Mumbai,Ghatkopar,https://www.zomato.com/mumbai/shloka-dining-bar-ghatkopar-west/info,20,Casual Dining,"12noon to 430pm,6pm to 130am(Mon-Sun)",Very Good,4.0,348.0
By The Drive,1000.0,"North Indian,Continental,Italian,Chinese",Mumbai,Chowpatty,https://www.zomato.com/mumbai/by-the-drive-chowpatty/info,20,Casual Dining,12noon to 130am(Mon-Sun),Good,3.8,534.0
Poolside - VITS Hotel,1500.0,Continental,Mumbai,Marol,https://www.zomato.com/mumbai/poolside-vits-hotel-marol/info,20,Casual Dining,24,Very Good,4.1,824.0
Nau Se Barah 9/12,1300.0,"North Indian,Continental",Mumbai,Navi Mumbai,https://www.zomato.com/mumbai/nau-se-barah-9-12-kopar-khairane-navi-mumbai/info,20,Casual Dining,"12noon to 1am(Mon-Fri),9am to 1am(Sat-Sun)",Very Good,4.1,974.0
TBG- The Biryani Guys,450.0,"North Indian,Biryani",Mumbai,Powai,https://www.zomato.com/mumbai/tbg-the-biryani-guys-powai/info,20,Quick Bites,1130am to 3am(Mon-Sun),Excellent,4.6,148.0
Sion Lunch Home,800.0,"Mangalorean,Chinese,North Indian,Seafood",Mumbai,Sion,https://www.zomato.com/mumbai/sion-lunch-home-sion/info,20,Casual Dining,"11am to 4pm,7pm to 1230AM(Mon-Sun)",Very Good,4.1,729.0
Utsav,500.0,"North Indian,Mughlai,Chinese,Seafood",Mumbai,Goregaon,https://www.zomato.com/mumbai/utsav-goregaon-west/info,20,Casual Dining,"11am to 330pm,6pm to 1230AM(Mon-Sun)",Good,3.8,146.0
Northern Tadka,1000.0,"North Indian,Mughlai",Mumbai,Thane,https://www.zomato.com/mumbai/northern-tadka-1-majiwada-thane-west/info,20,Casual Dining,"12noon to 330pm,7pm to 1230AM(Mon-Sun)",Very Good,4.0,552.0
Bora Bora,1900.0,"Continental,Malaysian,Chinese,North Indian",Mumbai,Juhu,https://www.zomato.com/mumbai/bora-bora-1-juhu/info,20,Bar,12noon to 1am(Mon-Sun),Good,3.9,439.0
TAP,1600.0,"North Indian,Chinese,Italian,Mexican",Mumbai,Andheri,https://www.zomato.com/mumbai/tap-andheri-lokhandwala/info,20,Pub,12noon to 1am(Mon-Sun),Very Good,4.0,2748.0
Hotel Laxmi Next,600.0,"South Indian,North Indian,Chinese,Street Food,Beverages",Mumbai,Powai,https://www.zomato.com/mumbai/hotel-laxmi-next-powai/info,20,Casual Dining,8am to 1am(Mon-Sun),Good,3.8,937.0
The Road House,1400.0,"Finger Food,Continental",Mumbai,Thane,https://www.zomato.com/mumbai/the-road-house-majiwada-thane-west/info,20,Pub,"12noon to 1am(Mon,Tue,Wed,Thu,Sun),12noon to ...",Very Good,4.1,1310.0
Ming Yang,500.0,"Chinese,Thai",Mumbai,Ulhasnagar,https://www.zomato.com/mumbai/ming-yang-ulhasnagar-thane/info,20,Casual Dining,"1pm to 4pm,7pm to 1am(Mon-Sun)",Good,3.8,70.0
Snack & The Beanstock,800.0,"Cafe,Burger,Sandwich,Italian,North Indian",Mumbai,Goregaon,https://www.zomato.com/mumbai/snack-the-beanstock-goregaon-east/info,200,Café,9am to 1130pm(Mon-Sun),Good,3.8,528.0
Noorani Restaurant,350.0,"North Indian,Chinese",Mumbai,Malad,https://www.zomato.com/mumbai/noorani-restaurant-malad-east/info,200,Casual Dining,11am to 11pm(Mon-Sun),Good,3.7,174.0
Van Earth,700.0,"Continental,Italian,Lebanese,Mexican,Pizza,Salad,Bakery",Mumbai,Andheri,https://www.zomato.com/mumbai/van-earth-andheri-lokhandwala/info,200,Quick Bites,10am to 11pm(Mon-Sun),Very Good,4.0,161.0
Flavours,800.0,"North Indian,Chinese",Mumbai,Dadar,https://www.zomato.com/mumbai/flavours-dadar-west/info,200,Casual Dining,"1130am to 330pm,730pm to 1130pm(Mon-Sun)",Good,3.9,506.0
Satkar Sweets And Namkeen,200.0,"Fast Food,Desserts",Mumbai,Mulund,https://www.zomato.com/mumbai/satkar-sweets-and-namkeen-mulund-east/info,200,Quick Bites,"Closed(Mon),830am to 930pm(Tue-Sun)",Good,3.7,54.0
Thambbi,400.0,"North Indian,South Indian,Chinese",Mumbai,Chandivali,https://www.zomato.com/mumbai/thambbi-chandivali/info,200,Casual Dining,8am to 11pm(Mon-Sun),Average,3.4,493.0
"Subs, Waffles and More",300.0,"Fast Food,Desserts,Beverages",Mumbai,Goregaon,https://www.zomato.com/mumbai/subs-waffles-and-more-1-goregaon-west/info,200,Quick Bites,10am to 1030pm(Mon-Sun),Good,3.7,50.0
Sai Siddhi Rolls & Sandwich,250.0,"Fast Food,Lebanese,Beverages,Rolls",Mumbai,Navi Mumbai,https://www.zomato.com/mumbai/sai-siddhi-rolls-sandwich-nerul-navi-mumbai/info,200,Quick Bites,11am to 1130pm(Mon-Sun),Good,3.9,167.0
Shivam Sundaram,500.0,"South Indian,North Indian,Mughlai,Chinese,Fast Food,Beverages",Mumbai,Kandivali,https://www.zomato.com/mumbai/shivam-sundaram-kandivali-east/info,200,Casual Dining,8am to 12midnight(Mon-Sun),Good,3.5,164.0
Silver Coin,1000.0,"Continental,North Indian,Chinese,Thai",Mumbai,Borivali,https://www.zomato.com/mumbai/silver-coin-borivali-west/info,200,Casual Dining,"12noon to 4pm,630pm to 12midnight(Mon-Sun)",Good,3.8,516.0
Rangla Punjab,1000.0,"North Indian,Chinese",Mumbai,Thane,https://www.zomato.com/mumbai/rangla-punjab-manpada-thane-west/info,200,Casual Dining,"11am to 4pm,7pm to 12midnight(Mon-Sun)",Good,3.6,473.0
7 Spice,650.0,"Chinese,Thai",Mumbai,Parel,https://www.zomato.com/mumbai/7-spice-parel/info,200,Casual Dining,"1130am to 3pm,630pm to 11pm(Mon-Sun)",Good,3.7,322.0
Mahadev Kripa,450.0,"North Indian,Chinese,South Indian,Fast Food",Mumbai,Thane,https://www.zomato.com/mumbai/mahadev-kripa-majiwada-thane-west/info,200,Casual Dining,8am to 1130pm(Mon-Sun),Good,3.8,206.0
Naans & Noodles,1800.0,"North Indian,Chinese,American",Mumbai,Navi Mumbai,https://www.zomato.com/mumbai/naans-noodles-turbhe-navi-mumbai/info,200,Casual Dining,"1130am to 4pm,630pm to 1130pm(Mon-Sun)",Good,3.8,67.0
Shree Chhole Bhature,350.0,"North Indian,Chinese",Mumbai,Mira Road,https://www.zomato.com/mumbai/shree-chhole-bhature-mira-road/info,200,Casual Dining,11am to 11pm(Mon-Sun),Good,3.6,222.0
A Taste Of India,550.0,"North Indian,Seafood,Chinese",Mumbai,Kandivali,https://www.zomato.com/mumbai/a-taste-of-india-kandivali-east/info,201,Casual Dining,"1115am to 3pm,715pm to 1030pm(Mon-Sun)",Good,3.9,297.0
Gold Rush,700.0,"South Indian,Chinese,Fast Food,North Indian",Mumbai,Dadar,https://www.zomato.com/mumbai/gold-rush-dadar-west/info,201,Casual Dining,8am to 12midnight(Mon-Sun),Good,3.7,336.0
Taste Of Kolkata,450.0,"Bengali,Chinese",Mumbai,Kandivali,https://www.zomato.com/mumbai/taste-of-kolkata-kandivali-east/info,201,Casual Dining,1230pm to 1130pm(Mon-Sun),Good,3.6,151.0
Picnic All Day Eatery,1000.0,"Italian,North Indian,Asian,Desserts",Mumbai,Ghatkopar,https://www.zomato.com/mumbai/picnic-all-day-eatery-ghatkopar-east/info,201,Casual Dining,"Closed(Mon),1pm to 11pm(Tue-Fri),1pm to ...",Good,3.7,465.0
Fork N Spoon,500.0,"North Indian,Chinese",Mumbai,Kharghar,https://www.zomato.com/mumbai/fork-n-spoon-kharghar-navi-mumbai/info,201,Quick Bites,11am to 11pm(Mon-Sun),Good,3.7,223.0
Swaadam Family Restaurant,700.0,"North Indian,Chinese",Mumbai,Bhayandar,https://www.zomato.com/mumbai/swaadam-family-restaurant-bhayandar/info,201,Casual Dining,10am to 1145pm(Mon-Sun),Good,3.7,61.0
Rajan Snacks,400.0,Fast Food,Mumbai,Kalyan,https://www.zomato.com/mumbai/rajan-snacks-kalyan-thane/info,201,Quick Bites,5pm to 1030pm(Mon-Sun),Good,3.6,34.0
Kolhapuri Palace Restaurant,600.0,"Maharashtrian,North Indian,Chinese",Mumbai,Virar,https://www.zomato.com/mumbai/kolhapuri-palace-restaurant-virar/info,201,Casual Dining,1130am to 1130pm(Mon-Sun),Good,3.5,35.0
Pancakes & More,200.0,"Desserts,Beverages",Mumbai,Andheri,https://www.zomato.com/mumbai/pancakes-more-mahakali/info,201,Dessert Parlor,10am to 11pm(Mon-Sun),Very Good,4.1,155.0
Veg Belly,500.0,"North Indian,South Indian,Chinese",Mumbai,Mira Road,https://www.zomato.com/mumbai/veg-belly-mira-road/info,201,Quick Bites,10am to 1130pm(Mon-Sun),Good,3.7,580.0
Maharashtra Hotel,300.0,"North Indian,South Indian",Mumbai,Fort,https://www.zomato.com/mumbai/maharashtra-hotel-fort/info,201,Quick Bites,7am to 12midnight(Mon-Sun),Good,3.8,150.0
Radio Restaurant,300.0,North Indian,Mumbai,Mumbai Central,https://www.zomato.com/mumbai/radio-restaurant-cst/info,201,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,166.0
